,country,year,donations,receipts,net_donations,,,,,
653,Finland,1989,1,0,1,,,,,
654,Finland,1988,2,0,2,,,,,
655,Finland,1987,4,0,4,,,,,
656,Finland,1986,0,0,0,,,,,
657,Finland,1985,2,0,2,,,,,
658,Finland,1984,0,0,0,,,,,
659,Finland,1983,1,0,1,,,,,
660,Finland,1982,0,0,0,,,,,
661,Finland,1981,0,0,0,,,,,
662,Finland,1980,0,0,0,,,,,
663,France,2016,134,0,134,,,,,
664,France,2015,117,0,117,,,,,
665,France,2014,108,0,108,,,,,
666,France,2013,105,0,105,,,,,
667,France,2012,103,0,103,,,,,
668,France,2011,100,0,100,,,,,
669,France,2010,101,0,101,,,,,
670,France,2009,98,0,98,,,,,
671,France,2008,89,0,89,,,,,
672,France,2007,86,0,86,,,,,
673,France,2006,84,0,84,,,,,
674,France,2005,83,0,83,,,,,
675,France,2004,79,0,79,,,,,
676,France,2003,76,0,76,,,,,
677,France,2002,76,0,76,,,,,
678,France,2001,74,0,74,,,,,
679,France,2000,70,0,70,,,,,
680,France,1999,81,0,81,,,,,
681,France,1998,84,0,84,,,,,
682,France,1997,75,0,75,,,,,
683,France,1996,74,0,74,,,,,
684,France,1995,71,0,71,,,,,
685,France,1994,0,0,0,,,,,
686,France,1993,0,0,0,,,,,
687,France,1992,0,0,0,,,,,
688,France,1991,0,0,0,,,,,
689,France,1990,0,0,0,,,,,
690,France,1989,0,0,0,,,,,
691,France,1988,0,0,0,,,,,
692,France,1987,0,0,0,,,,,
693,France,1986,0,0,0,,,,,
694,France,1985,0,0,0,,,,,
695,France,1984,0,0,0,,,,,
696,France,1983,0,0,0,,,,,
697,France,1982,0,0,0,,,,,
698,France,1981,0,0,0,,,,,
699,France,1980,0,0,0,,,,,
700,Georgia,2016,6,0,6,,,,,
701,Georgia,2015,6,0,6,,,,,
702,Georgia,2014,1,0,1,,,,,
703,Georgia,2013,0,0,0,,,,,
704,Georgia,2012,0,0,0,,,,,
705,Georgia,2011,0,0,0,,,,,
706,Georgia,2010,0,0,0,,,,,
707,Georgia,2009,0,0,0,,,,,
708,Georgia,2008,0,0,0,,,,,
709,Georgia,2007,0,0,0,,,,,
710,Georgia,2006,0,0,0,,,,,
711,Georgia,2005,0,0,0,,,,,
712,Georgia,2004,0,0,0,,,,,
713,Georgia,2003,0,0,0,,,,,
714,Georgia,2002,0,0,0,,,,,
715,Georgia,2001,0,0,0,,,,,
716,Georgia,2000,0,0,0,,,,,
717,Georgia,1999,0,0,0,,,,,
718,Georgia,1998,0,0,0,,,,,
719,Georgia,1997,0,0,0,,,,,
720,Georgia,1996,0,0,0,,,,,
721,Georgia,1995,0,0,0,,,,,
722,Georgia,1994,0,0,0,,,,,
723,Georgia,1993,0,0,0,,,,,
724,Georgia,1992,0,0,0,,,,,
725,Georgia,1991,0,0,0,,,,,
726,Georgia,1990,0,0,0,,,,,
727,Georgia,1989,0,0,0,,,,,
728,Georgia,1988,0,0,0,,,,,
729,Georgia,1987,0,0,0,,,,,
730,Georgia,1986,0,0,0,,,,,
731,Georgia,1985,0,0,0,,,,,
732,Georgia,1984,0,0,0,,,,,
733,Georgia,1983,0,0,0,,,,,
734,Georgia,1982,0,0,0,,,,,
735,Georgia,1981,0,0,0,,,,,
736,Georgia,1980,0,0,0,,,,,
737,Germany,2016,804,0,804,,,,,
738,Germany,2015,521,0,521,,,,,
739,Germany,2014,489,0,489,,,,,
740,Germany,2013,449,0,449,,,,,
741,Germany,2012,11819,0,11819,,,,,
742,Germany,2011,11697,0,11697,,,,,
743,Germany,2010,12514,0,12514,,,,,
744,Germany,2009,12950,0,12950,,,,,
745,Germany,2008,9650,0,9650,,,,,
746,Germany,2007,9485,0,9485,,,,,
747,Germany,2006,9336,0,9336,,,,,
748,Germany,2005,15619,0,15619,,,,,
749,Germany,2004,17302,0,17302,,,,,
750,Germany,2003,18410,0,18410,,,,,
751,Germany,2002,19035,0,19035,,,,,
752,Germany,2001,1848,0,1848,,,,,
753,Germany,2000,625,0,625,,,,,
754,Germany,1999,0,0,0,,,,,
755,Germany,1998,2676,0,2676,,,,,
756,Germany,1997,2846,0,2846,,,,,
757,Germany,1996,2367,0,2367,,,,,
758,Germany,1995,2654,0,2654,,,,,
759,Germany,1994,4031,0,4031,,,,,
760,Germany,1993,3748,0,3748,,,,,
761,Germany,1992,3043,0,3043,,,,,
762,Germany,1991,4349,0,4349,,,,,
763,Germany,1990,2819,0,2819,,,,,
764,Germany,1989,1785,0,1785,,,,,
765,Germany,1988,1429,0,1429,,,,,
766,Germany,1987,2107,0,2107,,,,,
767,Germany,1986,4996,0,4996,,,,,
768,Germany,1985,3393,0,3393,,,,,
769,Germany,1984,2537,0,2537,,,,,
770,Germany,1983,3625,0,3625,,,,,
771,Germany,1982,4183,0,4183,,,,,
772,Germany,1981,3594,,3594,,,,,
773,Germany,1980,3422,,3422,,,,,
774,Ghana,2016,7,0,7,,,,,
775,Ghana,2015,7,0,7,,,,,
776,Ghana,2014,7,0,7,,,,,
777,Ghana,2013,7,0,7,,,,,
778,Ghana,2012,0,0,0,,,,,
779,Ghana,2011,0,0,0,,,,,
780,Ghana,2010,0,0,0,,,,,
781,Ghana,2009,0,0,0,,,,,
782,Ghana,2008,0,0,0,,,,,
783,Ghana,2007,0,0,0,,,,,
784,Ghana,2006,0,0,0,,,,,
785,Ghana,2005,0,0,0,,,,,
786,Ghana,2004,0,0,0,,,,,
787,Ghana,2003,0,0,0,,,,,
788,Ghana,2002,0,0,0,,,,,
789,Ghana,2001,0,0,0,,,,,
790,Ghana,2000,0,0,0,,,,,
791,Ghana,1999,0,0,0,,,,,
792,Ghana,1998,0,0,0,,,,,
793,Ghana,1997,0,0,0,,,,,
794,Ghana,1996,0,0,0,,,,,
795,Ghana,1995,0,0,0,,,,,
796,Ghana,1994,0,0,0,,,,,
797,Ghana,1993,0,0,0,,,,,
798,Ghana,1992,0,0,0,,,,,
799,Ghana,1991,0,0,0,,,,,
800,Ghana,1990,0,0,0,,,,,
801,Ghana,1989,0,0,0,,,,,
802,Ghana,1988,0,0,0,,,,,
803,Ghana,1987,0,0,0,,,,,
804,Ghana,1986,0,0,0,,,,,
805,Ghana,1985,0,0,0,,,,,
806,Ghana,1984,0,0,0,,,,,
807,Ghana,1983,0,0,0,,,,,
808,Ghana,1982,0,0,0,,,,,
809,Ghana,1981,0,0,0,,,,,
810,Ghana,1980,0,0,0,,,,,
811,Greece,2016,16,0,16,,,,,
812,Greece,2015,9,0,9,,,,,
813,Greece,2014,9,0,9,,,,,
814,Greece,2013,5,0,5,,,,,
815,Greece,2012,5,0,5,,,,,
816,Greece,2011,0,0,0,,,,,
817,Greece,2010,1,0,1,,,,,
818,Greece,2009,2,0,2,,,,,
819,Greece,2008,26,0,26,,,,,
820,Greece,2007,40,0,40,,,,,
821,Greece,2006,42,0,42,,,,,
822,Greece,2005,57,0,57,,,,,
823,Greece,2004,64,0,64,,,,,
824,Greece,2003,62,0,62,,,,,
825,Greece,2002,64,0,64,,,,,
826,Greece,2001,23,0,23,,,,,
827,Greece,2000,22,0,22,,,,,
828,Greece,1999,0,0,0,,,,,
829,Greece,1998,0,0,0,,,,,
830,Greece,1997,0,0,0,,,,,
831,Greece,1996,0,0,0,,,,,
832,Greece,1995,0,0,0,,,,,
833,Greece,1994,21,0,21,,,,,
834,Greece,1993,6,0,6,,,,,
835,Greece,1992,0,0,0,,,,,
836,Greece,1991,0,0,0,,,,,
837,Greece,1990,0,0,0,,,,,
838,Greece,1989,230,0,230,,,,,
839,Greece,1988,150,0,150,,,,,
840,Greece,1987,0,0,0,,,,,
841,Greece,1986,0,0,0,,,,,
842,Greece,1985,60,0,60,,,,,
843,Greece,1984,60,0,60,,,,,
844,Greece,1983,90,0,90,,,,,
845,Greece,1982,90,0,90,,,,,
846,Greece,1981,0,0,0,,,,,
847,Greece,1980,0,0,0,,,,,
848,Hungary,2016,7,0,7,,,,,
849,Hungary,2015,13,0,13,,,,,
850,Hungary,2014,13,0,13,,,,,
851,Hungary,2013,11,0,11,,,,,
852,Hungary,2012,12,0,12,,,,,
853,Hungary,2011,12,0,12,,,,,
854,Hungary,2010,13,0,13,,,,,
855,Hungary,2009,6,0,6,,,,,
856,Hungary,2008,6,0,6,,,,,
857,Hungary,2007,7,0,7,,,,,
858,Hungary,2006,5,0,5,,,,,
859,Hungary,2005,6,0,6,,,,,
860,Hungary,2004,5,0,5,,,,,
861,Hungary,2003,3,0,3,,,,,
862,Hungary,2002,3,0,3,,,,,
863,Hungary,2001,3,0,3,,,,,
864,Hungary,2000,2,0,2,,,,,
865,Hungary,1999,2,0,2,,,,,
866,Hungary,1998,0,0,0,,,,,
867,Hungary,1997,0,0,0,,,,,
868,Hungary,1996,0,0,0,,,,,
869,Hungary,1995,0,0,0,,,,,
870,Hungary,1994,1,0,1,,,,,
871,Hungary,1993,1,0,1,,,,,
872,Hungary,1992,0,0,0,,,,,
873,Hungary,1991,0,0,0,,,,,
874,Hungary,1990,0,0,0,,,,,
875,Hungary,1989,0,0,0,,,,,
876,Hungary,1988,0,0,0,,,,,
877,Hungary,1987,0,0,0,,,,,
878,Hungary,1986,0,0,0,,,,,
879,Hungary,1985,0,0,0,,,,,
880,Hungary,1984,0,0,0,,,,,
881,Hungary,1983,0,0,0,,,,,
882,Hungary,1982,0,0,0,,,,,
883,Hungary,1981,0,0,0,,,,,
884,Hungary,1980,0,0,0,,,,,
885,Iceland,2016,0,0,0,,,,,
886,Iceland,2015,0,0,0,,,,,
887,Iceland,2014,0,0,0,,,,,
888,Iceland,2013,1,0,1,,,,,
889,Iceland,2012,1,0,1,,,,,
890,Iceland,2011,0,0,0,,,,,
891,Iceland,2010,4,0,4,,,,,
892,Iceland,2009,2,0,2,,,,,
893,Iceland,2008,0,0,0,,,,,
894,Iceland,2007,0,0,0,,,,,
895,Iceland,2006,0,0,0,,,,,
896,Iceland,2005,0,0,0,,,,,
897,Iceland,2004,0,0,0,,,,,
898,Iceland,2003,0,0,0,,,,,
899,Iceland,2002,0,0,0,,,,,
900,Iceland,2001,0,0,0,,,,,
901,Iceland,2000,3,0,3,,,,,
902,Iceland,1999,0,0,0,,,,,
903,Iceland,1998,0,0,0,,,,,
904,Iceland,1997,3,0,3,,,,,
905,Iceland,1996,1,0,1,,,,,
906,Iceland,1995,0,0,0,,,,,
907,Iceland,1994,1,0,1,,,,,
908,Iceland,1993,0,0,0,,,,,
909,Iceland,1992,0,0,0,,,,,
910,Iceland,1991,0,0,0,,,,,
911,Iceland,1990,3,0,3,,,,,
912,Iceland,1989,0,0,0,,,,,
913,Iceland,1988,1,0,1,,,,,
914,Iceland,1987,0,0,0,,,,,
915,Iceland,1986,0,0,0,,,,,
916,Iceland,1985,0,0,0,,,,,
917,Iceland,1984,0,0,0,,,,,
918,Iceland,1983,0,0,0,,,,,
919,Iceland,1982,0,0,0,,,,,
920,Iceland,1981,0,0,0,,,,,
921,Iceland,1980,0,0,0,,,,,
922,Ireland,2016,13,0,13,,,,,
923,Ireland,2015,13,0,13,,,,,
924,Ireland,2014,13,0,13,,,,,
925,Ireland,2013,27,0,27,,,,,
926,Ireland,2012,20,0,20,,,,,
927,Ireland,2011,20,0,20,,,,,
928,Ireland,2010,21,0,21,,,,,
929,Ireland,2009,19,0,19,,,,,
930,Ireland,2008,19,0,19,,,,,
931,Ireland,2007,18,0,18,,,,,
932,Ireland,2006,37,0,37,,,,,
933,Ireland,2005,10,0,10,,,,,
934,Ireland,2004,10,0,10,,,,,
935,Ireland,2003,8,0,8,,,,,
936,Ireland,2002,1,0,1,,,,,
937,Ireland,2001,2,0,2,,,,,
938,Ireland,2000,0,0,0,,,,,
939,Ireland,1999,1,0,1,,,,,
940,Ireland,1998,0,0,0,,,,,
941,Ireland,1997,0,0,0,,,,,
942,Ireland,1996,0,0,0,,,,,
943,Ireland,1995,0,0,0,,,,,
944,Ireland,1994,0,0,0,,,,,
945,Ireland,1993,0,0,0,,,,,
946,Ireland,1992,0,0,0,,,,,
947,Ireland,1991,0,0,0,,,,,
948,Ireland,1990,0,0,0,,,,,
949,Ireland,1989,0,0,0,,,,,
950,Ireland,1988,0,0,0,,,,,
951,Ireland,1987,0,0,0,,,,,
952,Ireland,1986,0,0,0,,,,,
953,Ireland,1985,0,0,0,,,,,
954,Ireland,1984,0,0,0,,,,,
955,Ireland,1983,0,0,0,,,,,
956,Ireland,1982,0,0,0,,,,,
957,Ireland,1981,0,0,0,,,,,
958,Ireland,1980,0,0,0,,,,,
959,Israel,2016,2,0,2,,,,,
960,Israel,2015,2,0,2,,,,,
961,Israel,2014,2,0,2,,,,,
962,Israel,2013,2,0,2,,,,,
963,Israel,2012,2,0,2,,,,,
964,Israel,2011,2,0,2,,,,,
965,Israel,2010,0,0,0,,,,,
966,Israel,2009,0,0,0,,,,,
967,Israel,2008,0,0,0,,,,,
968,Israel,2007,0,0,0,,,,,
969,Israel,2006,0,0,0,,,,,
970,Israel,2005,0,0,0,,,,,
971,Israel,2004,0,0,0,,,,,
972,Israel,2003,3909,0,3909,,,,,
973,Israel,2002,3909,0,3909,,,,,
974,Israel,2001,3909,0,3909,,,,,
975,Israel,2000,3909,0,3909,,,,,
976,Israel,1999,0,0,0,,,,,
977,Israel,1998,0,0,0,,,,,
978,Israel,1997,0,0,0,,,,,
979,Israel,1996,0,0,0,,,,,
980,Israel,1995,0,0,0,,,,,
981,Israel,1994,0,0,0,,,,,
982,Israel,1993,0,0,0,,,,,
983,Israel,1992,0,0,0,,,,,
984,Israel,1991,0,0,0,,,,,
985,Israel,1990,0,0,0,,,,,
986,Israel,1989,0,0,0,,,,,
987,Israel,1988,0,0,0,,,,,
988,Israel,1987,0,0,0,,,,,
989,Israel,1986,0,0,0,,,,,
990,Israel,1985,0,0,0,,,,,
991,Israel,1984,0,0,0,,,,,
992,Israel,1983,0,0,0,,,,,
993,Israel,1982,0,0,0,,,,,
994,Israel,1981,0,0,0,,,,,
995,Israel,1980,0,0,0,,,,,
996,Italy,2016,349,0,349,,,,,
997,Italy,2015,348,0,348,,,,,
998,Italy,2014,310,0,310,,,,,
999,Italy,2013,279,0,279,,,,,
1000,Italy,2012,227,0,227,,,,,
1001,Italy,2011,210,0,210,,,,,
1002,Italy,2010,214,0,214,,,,,
1003,Italy,2009,194,0,194,,,,,
1004,Italy,2008,166,0,166,,,,,
1005,Italy,2007,129,0,129,,,,,
1006,Italy,2006,70,0,70,,,,,
1007,Italy,2005,56,0,56,,,,,
1008,Italy,2004,34,0,34,,,,,
1009,Italy,2003,24,0,24,,,,,
1010,Italy,2002,24,0,24,,,,,
1011,Italy,2001,31,0,31,,,,,
1012,Italy,2000,28,0,28,,,,,
1013,Italy,1999,27,0,27,,,,,
1014,Italy,1998,61,0,61,,,,,
1015,Italy,1997,71,0,71,,,,,
1016,Italy,1996,73,0,73,,,,,
1017,Italy,1995,76,0,76,,,,,
1018,Italy,1994,68,0,68,,,,,
1019,Italy,1993,66,0,66,,,,,
1020,Italy,1992,66,0,66,,,,,
1021,Italy,1991,59,0,59,,,,,
1022,Italy,1990,51,0,51,,,,,
1023,Italy,1989,51,0,51,,,,,
1024,Italy,1988,10,0,10,,,,,
1025,Italy,1987,0,0,0,,,,,
1026,Italy,1986,0,0,0,,,,,
1027,Italy,1985,0,0,0,,,,,
1028,Italy,1984,0,0,0,,,,,
1029,Italy,1983,0,0,0,,,,,
1030,Italy,1982,0,0,0,,,,,
1031,Italy,1981,0,0,0,,,,,
1032,Italy,1980,0,0,0,,,,,
1033,Jordan,2016,3,0,3,,,,,
1034,Jordan,2015,3,0,3,,,,,
1035,Jordan,2014,2,0,2,,,,,
1036,Jordan,2013,1,0,1,,,,,
1037,Jordan,2012,1,0,1,,,,,
1038,Jordan,2011,5,0,5,,,,,
1039,Jordan,2010,5,0,5,,,,,
1040,Jordan,2009,5,0,5,,,,,
1041,Jordan,2008,5,0,5,,,,,
1042,Jordan,2007,4,0,4,,,,,
1043,Jordan,2006,5,0,5,,,,,
1044,Jordan,2005,4,0,4,,,,,
1045,Jordan,2004,4,0,4,,,,,
1046,Jordan,2003,0,0,0,,,,,
1047,Jordan,2002,0,0,0,,,,,
1048,Jordan,2001,0,0,0,,,,,
1049,Jordan,2000,0,0,0,,,,,
1050,Jordan,1999,0,0,0,,,,,
1051,Jordan,1998,0,0,0,,,,,
1052,Jordan,1997,0,0,0,,,,,
1053,Jordan,1996,0,0,0,,,,,
1054,Jordan,1995,0,0,0,,,,,
1055,Jordan,1994,0,0,0,,,,,
1056,Jordan,1993,0,0,0,,,,,
1057,Jordan,1992,0,0,0,,,,,
1058,Jordan,1991,0,0,0,,,,,
1059,Jordan,1990,0,0,0,,,,,
1060,Jordan,1989,0,0,0,,,,,
1061,Jordan,1988,0,0,0,,,,,
1062,Jordan,1987,0,0,0,,,,,
1063,Jordan,1986,0,0,0,,,,,
1064,Jordan,1985,0,0,0,,,,,
1065,Jordan,1984,0,0,0,,,,,
1066,Jordan,1983,0,0,0,,,,,
1067,Jordan,1982,0,0,0,,,,,
1068,Jordan,1981,0,0,0,,,,,
1069,Jordan,1980,0,0,0,,,,,
1070,Kuwait,2016,5,0,5,,,,,
1071,Kuwait,2015,5,0,5,,,,,
1072,Kuwait,2014,5,0,5,,,,,
1073,Kuwait,2013,5,0,5,,,,,
1074,Kuwait,2012,3,0,3,,,,,
1075,Kuwait,2011,0,0,0,,,,,
1076,Kuwait,2010,0,0,0,,,,,
1077,Kuwait,2009,0,0,0,,,,,
1078,Kuwait,2008,0,0,0,,,,,
1079,Kuwait,2007,0,0,0,,,,,
1080,Kuwait,2006,0,0,0,,,,,
1081,Kuwait,2005,0,0,0,,,,,
1082,Kuwait,2004,0,0,0,,,,,
1083,Kuwait,2003,0,0,0,,,,,
1084,Kuwait,2002,0,0,0,,,,,
1085,Kuwait,2001,0,0,0,,,,,
1086,Kuwait,2000,0,0,0,,,,,
1087,Kuwait,1999,0,0,0,,,,,
1088,Kuwait,1998,0,0,0,,,,,
1089,Kuwait,1997,0,0,0,,,,,
1090,Kuwait,1996,0,0,0,,,,,
1091,Kuwait,1995,0,0,0,,,,,
1092,Kuwait,1994,0,0,0,,,,,
1093,Kuwait,1993,0,0,0,,,,,
1094,Kuwait,1992,0,0,0,,,,,
1095,Kuwait,1991,0,0,0,,,,,
1096,Kuwait,1990,0,0,0,,,,,
1097,Kuwait,1989,0,0,0,,,,,
1098,Kuwait,1988,0,0,0,,,,,
1099,Kuwait,1987,0,0,0,,,,,
1100,Kuwait,1986,0,0,0,,,,,
1101,Kuwait,1985,0,0,0,,,,,
1102,Kuwait,1984,0,0,0,,,,,
1103,Kuwait,1983,0,0,0,,,,,
1104,Kuwait,1982,0,0,0,,,,,
1105,Kuwait,1981,0,0,0,,,,,
1106,Kuwait,1980,0,0,0,,,,,
1107,Latvia,2016,0,0,0,,,,,
1108,Latvia,2015,0,0,0,,,,,
1109,Latvia,2014,0,0,0,,,,,
1110,Latvia,2013,0,0,0,,,,,
1111,Latvia,2012,0,0,0,,,,,
1112,Latvia,2011,0,0,0,,,,,
1113,Latvia,2010,0,0,0,,,,,
1114,Latvia,2009,0,0,0,,,,,
1115,Latvia,2008,4,0,4,,,,,
1116,Latvia,2007,1,0,1,,,,,
1117,Latvia,2006,11,0,11,,,,,
1118,Latvia,2005,0,0,0,,,,,
1119,Latvia,2004,14,0,14,,,,,
1120,Latvia,2003,11,0,11,,,,,
1121,Latvia,2002,24,0,24,,,,,
1122,Latvia,2001,9,0,9,,,,,
1123,Latvia,2000,0,0,0,,,,,
1124,Latvia,1999,0,0,0,,,,,
1125,Latvia,1998,0,0,0,,,,,
1126,Latvia,1997,0,0,0,,,,,
1127,Latvia,1996,1,0,1,,,,,
1128,Latvia,1995,0,0,0,,,,,
1129,Latvia,1994,0,0,0,,,,,
1130,Latvia,1993,0,0,0,,,,,
1131,Latvia,1992,0,0,0,,,,,
1132,Latvia,1991,0,0,0,,,,,
1133,Latvia,1990,0,0,0,,,,,
1134,Latvia,1989,0,0,0,,,,,
1135,Latvia,1988,0,0,0,,,,,
1136,Latvia,1987,0,0,0,,,,,
1137,Latvia,1986,0,0,0,,,,,
1138,Latvia,1985,0,0,0,,,,,
1139,Latvia,1984,0,0,0,,,,,
1140,Latvia,1983,0,0,0,,,,,
1141,Latvia,1982,0,0,0,,,,,
1142,Latvia,1981,0,0,0,,,,,
1143,Latvia,1980,0,0,0,,,,,
1144,Lithunia,2016,0,0,0,,,,,
1145,Lithunia,2015,0,0,0,,,,,
1146,Lithunia,2014,0,0,0,,,,,
1147,Lithunia,2013,47,0,47,,,,,
1148,Lithunia,2012,20,0,20,,,,,
1149,Lithunia,2011,28,0,28,,,,,
1150,Lithunia,2010,43,0,43,,,,,
1151,Lithunia,2009,126,0,126,,,,,
1152,Lithunia,2008,138,0,138,,,,,
1153,Lithunia,2007,76,0,76,,,,,
1154,Lithunia,2006,113,0,113,,,,,
1155,Lithunia,2005,137,0,137,,,,,
1156,Lithunia,2004,101,0,101,,,,,
1157,Lithunia,2003,195,0,195,,,,,
1158,Lithunia,2002,191,0,191,,,,,
1159,Lithunia,2001,792,0,792,,,,,
1160,Lithunia,2000,1,0,1,,,,,
1161,Lithunia,1999,0,0,0,,,,,
1162,Lithunia,1998,0,0,0,,,,,
1163,Lithunia,1997,0,0,0,,,,,
1164,Lithunia,1996,0,0,0,,,,,
1165,Lithunia,1995,0,0,0,,,,,
1166,Lithunia,1994,0,0,0,,,,,
1167,Lithunia,1993,0,0,0,,,,,
1168,Lithunia,1992,0,0,0,,,,,
1169,Lithunia,1991,0,0,0,,,,,
1170,Lithunia,1990,0,0,0,,,,,
1171,Lithunia,1989,0,0,0,,,,,
1172,Lithunia,1988,0,0,0,,,,,
1173,Lithunia,1987,0,0,0,,,,,
1174,Lithunia,1986,0,0,0,,,,,
1175,Lithunia,1985,0,0,0,,,,,
1176,Lithunia,1984,0,0,0,,,,,
1177,Lithunia,1983,0,0,0,,,,,
1178,Lithunia,1982,0,0,0,,,,,
1179,Lithunia,1981,0,0,0,,,,,
1180,Lithunia,1980,0,0,0,,,,,
1181,Luxembourg,2016,2,0,2,,,,,
1182,Luxembourg,2015,2,0,2,,,,,
1183,Luxembourg,2014,2,0,2,,,,,
1184,Luxembourg,2013,2,0,2,,,,,
1185,Luxembourg,2012,0,0,0,,,,,
1186,Luxembourg,2011,0,0,0,,,,,
1187,Luxembourg,2010,0,0,0,,,,,
1188,Luxembourg,2009,0,0,0,,,,,
1189,Luxembourg,2008,0,0,0,,,,,
1190,Luxembourg,2007,0,0,0,,,,,
1191,Luxembourg,2006,0,0,0,,,,,
1192,Luxembourg,2005,0,0,0,,,,,
1193,Luxembourg,2004,0,0,0,,,,,
1194,Luxembourg,2003,0,0,0,,,,,
1195,Luxembourg,2002,0,0,0,,,,,
1196,Luxembourg,2001,0,0,0,,,,,
1197,Luxembourg,2000,0,0,0,,,,,
1198,Luxembourg,1999,0,0,0,,,,,
1199,Luxembourg,1998,0,0,0,,,,,
1200,Luxembourg,1997,0,0,0,,,,,
1201,Luxembourg,1996,0,0,0,,,,,
1202,Luxembourg,1995,0,0,0,,,,,
1203,Luxembourg,1994,0,0,0,,,,,
1204,Luxembourg,1993,0,0,0,,,,,
1205,Luxembourg,1992,0,0,0,,,,,
1206,Luxembourg,1991,0,0,0,,,,,
1207,Luxembourg,1990,0,0,0,,,,,
1208,Luxembourg,1989,0,0,0,,,,,
1209,Luxembourg,1988,0,0,0,,,,,
1210,Luxembourg,1987,0,0,0,,,,,
1211,Luxembourg,1986,0,0,0,,,,,
1212,Luxembourg,1985,0,0,0,,,,,
1213,Luxembourg,1984,0,0,0,,,,,
1214,Luxembourg,1983,0,0,0,,,,,
1215,Luxembourg,1982,0,0,0,,,,,
1216,Luxembourg,1981,0,0,0,,,,,
1217,Luxembourg,1980,0,0,0,,,,,
1218,Macedonia,2016,0,0,0,,,,,
1219,Macedonia,2015,0,0,0,,,,,
1220,Macedonia,2014,0,0,0,,,,,
1221,Macedonia,2013,0,0,0,,,,,
1222,Macedonia,2012,0,0,0,,,,,
1223,Macedonia,2011,0,0,0,,,,,
1224,Macedonia,2010,0,0,0,,,,,
1225,Macedonia,2009,0,0,0,,,,,
1226,Macedonia,2008,0,0,0,,,,,
1227,Macedonia,2007,0,0,0,,,,,
1228,Macedonia,2006,1,0,1,,,,,
1229,Macedonia,2005,0,0,0,,,,,
1230,Macedonia,2004,0,0,0,,,,,
1231,Macedonia,2003,0,0,0,,,,,
1232,Macedonia,2002,0,0,0,,,,,
1233,Macedonia,2001,0,0,0,,,,,
1234,Macedonia,2000,0,0,0,,,,,
1235,Macedonia,1999,0,0,0,,,,,
1236,Macedonia,1998,0,0,0,,,,,
1237,Macedonia,1997,0,0,0,,,,,
1238,Macedonia,1996,0,0,0,,,,,
1239,Macedonia,1995,0,0,0,,,,,
1240,Macedonia,1994,0,0,0,,,,,
1241,Macedonia,1993,0,0,0,,,,,
1242,Macedonia,1992,0,0,0,,,,,
1243,Macedonia,1991,0,0,0,,,,,
1244,Macedonia,1990,0,0,0,,,,,
1245,Macedonia,1989,0,0,0,,,,,
1246,Macedonia,1988,0,0,0,,,,,
1247,Macedonia,1987,0,0,0,,,,,
1248,Macedonia,1986,0,0,0,,,,,
1249,Macedonia,1985,0,0,0,,,,,
1250,Macedonia,1984,0,0,0,,,,,
1251,Macedonia,1983,0,0,0,,,,,
1252,Macedonia,1982,0,0,0,,,,,
1253,Macedonia,1981,0,0,0,,,,,
1254,Macedonia,1980,0,0,0,,,,,
1255,Malaysia,2016,5,0,5,,,,,
1256,Malaysia,2015,5,0,5,,,,,
1257,Malaysia,2014,3,0,3,,,,,
1258,Malaysia,2013,1,0,1,,,,,
1259,Malaysia,2012,1,0,1,,,,,
1260,Malaysia,2011,1,0,1,,,,,
1261,Malaysia,2010,1,0,1,,,,,
1262,Malaysia,2009,1,0,1,,,,,
1263,Malaysia,2008,1,0,1,,,,,
1264,Malaysia,2007,1,0,1,,,,,
1265,Malaysia,2006,5,0,5,,,,,
1266,Malaysia,2005,0,0,0,,,,,
1267,Malaysia,2004,0,0,0,,,,,
1268,Malaysia,2003,0,0,0,,,,,
1269,Malaysia,2002,0,0,0,,,,,
1270,Malaysia,2001,0,0,0,,,,,
1271,Malaysia,2000,0,0,0,,,,,
1272,Malaysia,1999,0,0,0,,,,,
1273,Malaysia,1998,0,0,0,,,,,
1274,Malaysia,1997,0,0,0,,,,,
1275,Malaysia,1996,0,0,0,,,,,
1276,Malaysia,1995,0,0,0,,,,,
1277,Malaysia,1994,0,0,0,,,,,
1278,Malaysia,1993,0,0,0,,,,,
1279,Malaysia,1992,0,0,0,,,,,
1280,Malaysia,1991,0,0,0,,,,,
1281,Malaysia,1990,0,0,0,,,,,
1282,Malaysia,1989,0,0,0,,,,,
1283,Malaysia,1988,0,0,0,,,,,
1284,Malaysia,1987,0,0,0,,,,,
1285,Malaysia,1986,0,0,0,,,,,
1286,Malaysia,1985,0,0,0,,,,,
1287,Malaysia,1984,0,0,0,,,,,
1288,Malaysia,1983,0,0,0,,,,,
1289,Malaysia,1982,0,0,0,,,,,
1290,Malaysia,1981,0,0,0,,,,,
1291,Malaysia,1980,0,0,0,,,,,
1292,Malta,2016,1,0,1,,,,,
1293,Malta,2015,1,0,1,,,,,
1294,Malta,2014,1,0,1,,,,,
1295,Malta,2013,0,0,0,,,,,
1296,Malta,2012,0,0,0,,,,,
1297,Malta,2011,0,0,0,,,,,
1298,Malta,2010,0,0,0,,,,,
1299,Malta,2009,0,0,0,,,,,
1300,Malta,2008,0,0,0,,,,,
1301,Malta,2007,0,0,0,,,,,
1302,Malta,2006,0,0,0,,,,,
